"","logFC","logCPM","PValue","FDR"
"YGR027W-A",-3.51294521532637,6.41080598865926,1.73290793173128e-36,3.29698271127138e-35
"YIL177C",7.25080759875188,3.72945010060622,1.84189699049518e-36,3.49311041434614e-35
"YJR016C",0.479230297902893,9.57386690234391,1.86755134475649e-36,3.5304477018927e-35
"YIL077C",-1.28488031182211,6.48522678241112,2.44184486540234e-36,4.60140002184256e-35
"YGR032W",0.711033802534328,7.86666188229258,2.45739649710779e-36,4.61600478520216e-35
"YJR077C",-0.621560345118187,8.39170860884793,2.88161586594848e-36,5.39573451861303e-35
"YER124C",1.47387384577176,6.08693269567237,2.94108452286337e-36,5.48971518037305e-35
"YIL018W",0.200147644864019,11.5462993181368,2.96870553487375e-36,5.5238461163044e-35
"YOR142W",-0.670949223038216,8.13732436438883,4.11989247869555e-36,7.64181937192526e-35
"YDL007W",-0.628164952793949,8.66175233838918,8.83633474000524e-36,1.63389352051909e-34
"YDR032C",-0.565495093745098,8.58275328588938,9.28049263626377e-36,1.71067523142594e-34
"YOR197W",0.653986991743015,7.99720859681112,1.0091105981256e-35,1.85431907115191e-34
"YDR525W-A",-1.99107235453335,5.55751544771876,1.13450103741561e-35,2.07827945460934e-34
"YNR034W-A",1.75716361378215,5.42627346608312,1.1940651080241e-35,2.18064297659834e-34
"YOL039W",-0.432561581303926,9.57949543955641,1.33600339407099e-35,2.43234833314401e-34
"YGL028C",1.19549992203316,6.2708358372347,1.98013580809032e-35,3.59400723204615e-34
"YML055W",-1.86881280648178,5.76113328707588,2.77164408001358e-35,5.015234868942e-34
"YPR148C",-0.838195581338573,7.69758469859222,2.80309220978889e-35,5.05667579430514e-34
"YDR071C",-0.953512105414145,7.35240956480011,3.46022464687613e-35,6.2231456643058e-34
"YBR177C",-0.881866941446532,7.5360684253617,4.35836704314782e-35,7.81113509922429e-34
"YNL136W",-1.26794371653135,6.56746560189078,4.36958884205381e-35,7.81113509922429e-34
"YIL094C",0.782124553804921,7.71375196101739,4.42943300815986e-35,7.8942635871331e-34
"YDL035C",-1.06872676910604,6.99249620911695,4.54111879055665e-35,8.0690089740912e-34
"YDL173W",-0.782414547776711,7.8018264486609,8.6097621298812e-35,1.52526833899722e-33
"YKR096W",-1.06353802903114,6.89561724062673,8.69569733334911e-35,1.53589376481871e-33
"YHR006W",-1.08298347315166,7.18486719899438,1.02233592841862e-34,1.80034574061101e-33
"YBL050W",-0.927651174127895,7.31204672201314,2.14728504843008e-34,3.77017377791122e-33
"YGR155W",0.524035502997599,8.83932565563128,2.27232770660544e-34,3.97791805916698e-33
"YDR210C-C",-3.92310394732465,5.55667758377992,2.64825792904469e-34,4.62234282187535e-33
"YLR325C",-0.416749258670429,9.37423140537947,2.88466068831532e-34,5.02015802728287e-33
"YBR023C",-0.849516416547807,7.59664962301863,3.58989023288162e-34,6.22914384397671e-33
"YJR134C",-1.01242802001598,6.97872973611852,4.40784875353603e-34,7.62609388148324e-33
"YIL123W",0.551911614409755,8.71842513070871,5.35687681001821e-34,9.2410029401976e-33
"YLR213C",-2.2196799745206,5.20259447440179,8.0364993664836e-34,1.38232461486871e-32
"YPR173C",-0.746050780092168,7.77240338564866,8.62464732877408e-34,1.47918951432917e-32
"YER160C",2.87749062054764,7.15846561918341,1.40479359919851e-33,2.40235945851376e-32
"YNL220W",0.674979117123329,7.88437972334207,1.70825263512647e-33,2.91289073257732e-32
"YKL063C",-1.29225177077199,6.36046686468789,2.13192787700899e-33,3.62489001386845e-32
"YLR151C",-1.73512692759583,5.83596294906611,3.29379576674449e-33,5.58435230711379e-32
"YDL147W",-0.693710029586211,7.9678289253887,3.85859085184526e-33,6.52322344867668e-32
"YEL046C",0.566614237309994,8.31044082687622,3.91647245739912e-33,6.60221297163264e-32
"YKR100C",-1.14283523064973,6.68143437839016,4.14351246238428e-33,6.9651031931613e-32
"YBR056W-A",1.9806420298933,5.09178999514108,4.23449544875979e-33,7.0978780652441e-32
"YFR031C-A",0.260440562142047,10.6316952713849,4.26409667728643e-33,7.12730509590503e-32
"YLR314C",-0.641070955102586,8.18383962412497,4.77116139985076e-33,7.9523836627935e-32
"YOR047C",-1.28529635584553,6.34780247522815,4.87115729686047e-33,8.09624655211331e-32
"YDR089W",1.7607666178997,5.70350381645487,5.19461791261836e-33,8.6096790445274e-32
"YGL031C",-0.432496878848806,9.45534765917603,6.10847989342599e-33,1.00960546171513e-31
"YLR259C",0.398272792268633,9.33788725398779,9.71720344963802e-33,1.60157918695009e-31
"YGL030W",0.266601025748392,10.9898988733018,1.69087555830543e-32,2.77914185513701e-31
"YHL033C",0.370312838422803,9.53697466765069,2.07741164116577e-32,3.40499852653126e-31
"YER021W",-0.714727928380526,7.88775500481875,2.79736695499859e-32,4.57238129080847e-31
"YLR061W",0.32478958607036,9.92873639327441,2.81549839288537e-32,4.58933994234234e-31
"YGL252C",-0.769804163061539,7.83378221988211,3.19956591447516e-32,5.20105261427184e-31
"YLR153C",-0.488655883868544,9.14827330842437,4.40589739794147e-32,7.14238216537526e-31
"YDR316W-B",-5.06982550693974,4.56414743460277,5.41666708366978e-32,8.75694511859947e-31
"YIR039C",-1.46617900659618,6.00303897025135,5.48473815636784e-32,8.84283260796417e-31
"YPR061C",-2.04128423097926,5.5000231153937,6.51667429600625e-32,1.04780331003992e-30
"YNL192W",-0.509002725745926,8.71909756015538,6.59714504658628e-32,1.05786740489569e-30
"YOL110W",-1.17055315683525,6.7299321396251,8.19767093552529e-32,1.31096267366225e-30
"YKR098C",-1.15923691233623,6.70505019939869,8.5018369226293e-32,1.35593986714818e-30
"YPR159W",-0.572413877965747,8.48376298631231,1.07751466994109e-31,1.71388556506491e-30
"YOR239W",-0.731906489835923,7.77396497870817,1.16055757052173e-31,1.84102389940405e-30
"YCR004C",-0.586574909709969,8.38026346353542,1.28455102616806e-31,2.03226963150706e-30
"YDR348C",-0.714640696372737,7.75187091303892,1.7119825896209e-31,2.7012802620765e-30
"YCL001W",-1.11481383637675,6.64438974310831,1.93371330043067e-31,3.04302702091709e-30
"YLL043W",-0.599024328271418,8.25267352498248,2.9056504946323e-31,4.56040689038178e-30
"YNL225C",-2.19622327443892,5.31481240415707,2.9282881654346e-31,4.58377806213665e-30
"YMR244C-A",-1.55111699613901,5.87476820954839,3.58502949738443e-31,5.59699723905638e-30
"YBR241C",-1.13703127180299,6.93504728296515,4.37222906493152e-31,6.80802088873679e-30
"YKR042W",-0.221700773184767,11.0321763718484,5.25397731155401e-31,8.15952329461025e-30
"YDR335W",-0.806414253057277,7.86778447099015,5.96578165593699e-31,9.24071467491602e-30
"YMR272C",0.845993415231039,7.28679492331,6.77646237545059e-31,1.04511799002407e-29
"YNL100W",-1.08889854256468,6.6618287138323,6.78258083774281e-31,1.04511799002407e-29
"YDR052C",-1.14307620297051,6.72817270467326,8.23226426604505e-31,1.26520279642048e-29
"YEL002C",-0.724923664906775,7.83733380659651,8.4784691668854e-31,1.29966585648863e-29
"YPL020C",-1.25226265875022,6.34356936032585,9.31160856558435e-31,1.42368960936854e-29
"YBL040C",-1.02325399408397,6.80735881076008,1.02410674274404e-30,1.56176278268466e-29
"YBR145W",0.672195397615225,7.88638727090473,1.04326795853118e-30,1.58689370453187e-29
"YBR126C",0.40464128203684,9.96263267929002,1.21045983456802e-30,1.83648483106128e-29
"YOR327C",-0.728799952426999,7.68555844463912,1.23877695132292e-30,1.87464020996873e-29
"YPL016W",-1.84391393606736,5.66435438174176,1.74137680143863e-30,2.62850166686541e-29
"YDL046W",-0.654353035841508,8.11484287395806,1.9477454974293e-30,2.93252165605323e-29
"YJL190C",0.307094351794753,9.99939390794231,2.37728585373783e-30,3.57015238491541e-29
"YBR111C",-0.776824878276937,7.65198792197852,2.47534622400349e-30,3.70800597656421e-29
"YNL173C",-0.637377387749788,8.04626880372512,3.97463622208642e-30,5.93886932476903e-29
"YDR261C-D",3.56508919582017,4.73536293611268,4.47048391827177e-30,6.6629353512378e-29
"YOL052C-A",2.43202224105408,4.4770646536006,5.35492931150406e-30,7.96108460707778e-29
"YLR340W",0.175864972790754,11.6364262654314,6.77537253052082e-30,1.00475887877423e-28
"YHL034C",-0.404975907221497,9.25108398859057,7.50812697630008e-30,1.11063968296919e-28
"YIL046W",-1.07318088230622,6.8806848848532,8.21081542733013e-30,1.21155598213248e-28
"YOL048C",-1.1919323898567,6.47126656156521,1.15894092784922e-29,1.70444647308071e-28
"YIL111W",-1.04137200509555,6.72671005964919,1.16087870314606e-29,1.70444647308071e-28
"YER136W",-0.59735090451539,8.31784588795569,1.1848705304552e-29,1.73536607146125e-28
"YDL074C",-1.12296180254528,6.63511796615727,1.19269865286919e-29,1.74251800716715e-28
"YLR027C",-0.438135837694404,9.02214514977262,1.30163685234991e-29,1.89699144220552e-28
"YNL268W",-0.643620820811121,8.08539222019104,1.41405526112057e-29,2.05576535136374e-28
"YML085C",-0.560386908221272,8.33437756068569,1.49658348109582e-29,2.17041285726568e-28
"YER088C",-0.442579907082556,9.01240541011444,1.69533284468362e-29,2.45263678288337e-28
"YKL067W",-0.626463580208948,8.01031567676753,2.12501478416859e-29,3.06675914095745e-28
"YPL028W",-0.398879075498339,9.40182181202625,2.9995549008066e-29,4.31833731096659e-28
"YDR174W",-0.597670323076265,8.18714356965371,3.47972055333577e-29,4.99745303739994e-28
"YGR274C",-1.11704736043373,6.50572788715669,3.50504343187644e-29,5.01641717468217e-28
"YML048W",-0.519944174867012,8.55948782452474,3.50988120723072e-29,5.01641717468217e-28
"YFR052W",-0.804583239432469,7.46547819359807,8.35253635791517e-29,1.190890545296e-27
"YPR075C",-0.708648743482253,7.89061323827906,9.50123160518115e-29,1.35141315884271e-27
"YFR030W",-1.0306226438971,6.7895520073776,1.06890147400936e-28,1.51671223542287e-27
"YOL126C",-0.551343244321257,8.42467950352277,1.09438298796444e-28,1.54915410042717e-27
"YDL010W",-1.44826824735815,6.05795246359888,1.30396713014131e-28,1.84142565848356e-27
"YOR062C",-1.32430515423091,6.17633407214572,1.46200119665745e-28,2.05968120967194e-27
"YGR096W",-1.56582518530677,5.68562095604848,1.62948197148862e-28,2.29017691812308e-27
"YJL106W",-1.90789214019333,5.41068376400958,1.65621328028142e-28,2.31844529306557e-27
"YLL061W",-1.05939011350889,6.83945511325453,1.65743173731069e-28,2.31844529306557e-27
"YBL099W",-0.432602604523636,9.05872465271825,1.99341633865088e-28,2.78185011221634e-27
"YIL140W",-1.12999973033905,6.737724415914,2.32916639916889e-28,3.24274766679584e-27
"YLR330W",-0.462310735332659,8.88477216778544,2.73465131459897e-28,3.79834080480801e-27
"YAR002C-A",-0.810637910176754,7.52502855252657,2.87408051191306e-28,3.98265442365096e-27
"YKL163W",1.96218062776313,5.00954549620541,3.38003509409564e-28,4.67281954480465e-27
"YDR100W",-1.2816408151843,6.11775385725384,3.40162934412647e-28,4.69171114899681e-27
"YLR050C",-1.13988534874959,6.41261021896188,3.41555531905735e-28,4.699962982061e-27
"YOR312C",-0.334138493975047,9.73977725584404,3.52261204323196e-28,4.83603142918875e-27
"YBR089C-A",-0.790710887734068,7.3515524903425,3.83078306144003e-28,5.24693133669922e-27
"YJR117W",-0.795350867398063,7.52417344887588,6.73950930153946e-28,9.20962506633001e-27
"YBR014C",-1.42826418475538,6.17962797061128,6.96122320832327e-28,9.49068150314488e-27
"YER017C",-0.790810441669813,7.40876251943013,7.29790453473468e-28,9.92682784644255e-27
"YJR001W",-0.73104682789847,7.55264517857865,8.094086076792e-28,1.09845658982519e-26
"YAR071W",2.74173618976218,6.01473305340285,8.18868214516801e-28,1.10875131013636e-26
"YGL255W",1.05479438187359,6.52613702969149,8.22743897689189e-28,1.11145562617053e-26
"YDL014W",0.415625127322264,9.145281450626,8.43730388378873e-28,1.13721018406328e-26
"YIR034C",1.00611736834172,6.3882928703569,1.1823449762289e-27,1.58998527826054e-26
"YKR076W",-1.12369842475357,6.69261320332217,1.34327649890293e-27,1.80230545215615e-26
"YCL049C",-0.854035447280385,7.13126339792112,1.45983518217109e-27,1.95426352328198e-26
"YBR162W-A",-1.11956792801339,6.51283972457826,2.03743385666978e-27,2.7213309548341e-26
"YDR427W",-0.90773873626802,7.18346374162208,2.26731766717224e-27,3.02155825149958e-26
"YPR091C",-1.05852445204991,7.23834087588754,2.73134161224681e-27,3.63176366734031e-26
"YBR082C",-0.446382684329166,8.8464517348032,2.76010598364675e-27,3.66178186216094e-26
"YLR260W",-1.40843334196989,5.97744641181443,2.7916555127396e-27,3.69535249863092e-26
"YDR251W",-0.624997895729366,8.16340085958016,2.8398969995513e-27,3.75081931838059e-26
"YIR035C",1.01141217647882,6.6324510093097,3.48942888057964e-27,4.59842999696876e-26
"YHR025W",0.560293987679908,8.13864404806512,3.78663188599131e-27,4.97900019320236e-26
"YML007W",-0.727672813722875,7.68390694534298,4.12831207970882e-27,5.41623560435412e-26
"YHL023C",-1.14889084278438,6.32022668828595,4.24587539586075e-27,5.5581514861301e-26
"YLR390W-A",-0.376270553334424,9.34490540152992,4.3139630101823e-27,5.63481658526461e-26
"YBL001C",-0.931471620715897,6.9620777410205,4.91222669335741e-27,6.40212452524136e-26
"YBL041W",-0.507670252353079,8.59712194725101,5.13388966788642e-27,6.67631322305142e-26
"YJR045C",0.342590728788068,9.77424759996453,5.23937248967199e-27,6.79854539942745e-26
"YLR312C",-2.02242484900204,5.17107308106449,5.84144718695169e-27,7.56320415868559e-26
"YKL122C",-1.11742686709095,6.40172207184245,5.86917346251131e-27,7.58251078115271e-26
"YPL237W",-0.484816014388167,8.59192074234251,6.67792539947344e-27,8.60855873391816e-26
"YPL234C",-0.567530199267296,8.28219853057882,6.97521972862137e-27,8.97225546396797e-26
"YNL156C",-0.94950910723913,7.04754799156471,7.36556035546996e-27,9.45380056904897e-26
"YBR183W",-1.16532521097463,6.39867075976599,7.6607725662605e-27,9.81142668280592e-26
"YJR070C",0.708899643389212,7.34160127203099,8.19545768211386e-27,1.04735471069261e-25
"YNL188W",-1.63712078589504,5.61619176850103,8.41803298475651e-27,1.07348062868113e-25
"YMR307W",0.257079965940865,10.3153127299996,8.78812838313991e-27,1.11826571275352e-25
"YHR214C-B",2.44657698064086,7.49447800596612,9.96111265328371e-27,1.26480479762832e-25
"YKR071C",-0.993925205748329,6.85219505576791,1.00398373275916e-26,1.27207103784495e-25
"YLR043C",-0.601346812188678,8.03601540164891,1.31840250325385e-26,1.66687769481903e-25
"YOL006C",-1.18182591609619,6.25313532428962,1.36906763121831e-26,1.72724374710421e-25
"YDL020C",-0.819833817464042,7.1780748893511,1.37453065572602e-26,1.73044635955976e-25
"YPL218W",-0.558154652392641,8.36219364848884,1.4718017023252e-26,1.8489704188234e-25
"YOL129W",-0.661431118740831,7.70826863682303,1.63741834091965e-26,2.0526704074622e-25
"YLR378C",-0.535157748830007,8.30474816689577,1.83159627591983e-26,2.29123787835468e-25
"YHR175W",-0.777853718438682,7.30617191595059,1.93369963796019e-26,2.41386091936929e-25
"YIL026C",-1.47211715550537,5.81061769499605,2.30981419557345e-26,2.8772990726754e-25
"YHL015W",-0.223638432897187,10.7441792041382,2.79412361258736e-26,3.47328349068896e-25
"YKL096W",0.53791498237732,8.17963954950201,2.89109522629685e-26,3.58182822371105e-25
"YDR059C",-1.52068784967952,5.66317127321746,2.89355060154451e-26,3.58182822371105e-25
"YNR067C",0.995900075044472,6.32885076999483,3.51702858799325e-26,4.34452153552318e-25
"YGR289C",-1.18934067298202,6.67071952970914,4.51994436119443e-26,5.57177308024738e-25
"YIL005W",-0.969616116388834,6.79038281940962,5.03678974047208e-26,6.19288502423913e-25
"YBR068C",0.449240130779869,8.7080573207351,5.04473649092997e-26,6.19288502423913e-25
"YIL101C",1.02751413073688,6.23996578018659,5.17499885779815e-26,6.33964145788648e-25
"YNL302C",0.342059712009626,10.2320586472869,5.4264379705984e-26,6.63393253554354e-25
"YMR071C",-0.814757576466865,7.28069750233529,7.60271373902283e-26,9.27531076160785e-25
"YOR043W",-0.778419151390431,7.38690218597479,8.22198760592013e-26,1.00101853218579e-24
"YPL053C",-0.882439304508826,7.21129044353616,8.4848485154139e-26,1.03090038327934e-24
"YBR007C",-1.36423965917928,5.98167362299658,1.24216025208812e-25,1.50611930565684e-24
"YKR095W",-0.710426530922036,7.48526884022921,1.31595308235695e-25,1.59233014075788e-24
"YCL009C",0.386550583564877,9.1987724441399,1.3481982094795e-25,1.62801812356943e-24
"YBL005W-A",-7.83537301028752,4.01967105520163,1.59321512631995e-25,1.91997024489514e-24
"YHR054C",-3.15615018547463,4.81831297721199,1.89484828103759e-25,2.27882465018281e-24
"YPL225W",-0.902267047734446,7.05962223011623,1.99778605428323e-25,2.39774849557685e-24
"YGR009C",-0.762686727617508,7.39923775168054,2.23719820014884e-25,2.67965622475318e-24
"YKL043W",0.747929532551589,7.19763041197349,2.52895466871904e-25,3.02299490400213e-24
"YOL051W",-0.787526090214333,7.34996885478775,2.82083296318658e-25,3.36509448451109e-24
"YER047C",-1.0485634469922,6.50592254373345,3.03413122590428e-25,3.6122644796128e-24
"YEL012W",-0.891469750414459,6.87307332824723,3.20670651241702e-25,3.8100567136489e-24
"YGR089W",-1.34905453048237,6.16206520769303,3.29234541611922e-25,3.90396950444438e-24
"YNL112W",0.574680708107666,8.33473930598074,3.54874639743126e-25,4.19958648672015e-24
"YLR356W",-1.23073534920199,6.21512742195252,4.61594467501908e-25,5.45160571698361e-24
"YLR392C",-1.30361378588874,6.001627065693,4.98777885212892e-25,5.87902140797745e-24
"YNL244C",-0.541548385751352,8.20688662667164,5.06849548029547e-25,5.96228384829191e-24
"YIL014W",-1.0096672228725,6.5597293188279,5.97541492432335e-25,7.01518454508358e-24
"YDL207W",-0.968797915788607,6.64801622315894,6.39288587454955e-25,7.49043677618013e-24
"YML038C",-0.989896646398436,6.77347728533319,1.03981274679881e-24,1.21592332466572e-23
"YKL045W",-1.30582089325929,6.08406449483716,1.10694725845561e-24,1.2918751337834e-23
"YIL126W",-0.710654414074516,7.42621287658816,1.14937165037565e-24,1.33874646757337e-23
"YPR140W",-1.27688492692366,5.93362158989529,1.24707004012646e-24,1.44968829615486e-23
"YGR161W-C",-1.39487973025129,5.97593552718161,1.25299770706626e-24,1.45372302602177e-23
"YNL118C",-0.707106510929929,7.45588642400875,1.40067168004893e-24,1.62187364595881e-23
"YLR414C",-0.53141539950083,8.31184376064656,1.77246096472096e-24,2.04836943911209e-23
"YPR052C",-0.604735956530448,7.84138183376209,1.86204318845299e-24,2.14770166590182e-23
"YDR182W",-0.87463026844162,7.00657082502894,1.99788193379571e-24,2.29989638176444e-23
"YJL210W",-0.791787151017959,7.22576322276369,2.19524791495981e-24,2.52219066268295e-23
"YGR208W",0.933926630598274,6.41283125701158,2.39268519608398e-24,2.74370509791258e-23
"YDR306C",-1.17339270841594,6.1169728087119,2.42078359306002e-24,2.77055638687352e-23
"YDR351W",-1.09193157026621,6.52874636032767,2.65270816513292e-24,3.03013015696747e-23
"YFL049W",-1.07951529584045,6.32800690816,3.38769384319791e-24,3.86223207518343e-23
"YMR029C",-1.0103930665473,6.47156443253231,3.59138068136704e-24,4.08657682531707e-23
"YFL068W",-0.957813394403875,7.63550335051826,3.69492489865408e-24,4.19632833499735e-23
"YDR507C",-1.10031078010742,6.46337260846539,4.21706630748951e-24,4.7801496822635e-23
"YJL192C",-0.858067034926016,6.91184010364884,4.92677215410207e-24,5.57394088639043e-23
"YLR290C",-1.59677475140322,5.37831064635101,5.38665803836839e-24,6.08260603302019e-23
"YMR058W",-0.384641379151926,9.05874335431079,5.48225213850975e-24,6.17875921972613e-23
"YPL095C",1.27649555177441,5.87768345491792,6.43289775734102e-24,7.23639848482639e-23
"YDL048C",0.79095447248045,7.12477897212698,6.92742294288317e-24,7.77790541803411e-23
"YCL063W",-1.30135449813037,6.02680455092038,7.1282784554541e-24,7.98826204941702e-23
"YCR036W",-0.957712804434075,6.58962882598212,7.3789331083165e-24,8.25352499090902e-23
"YDR151C",-1.06879194918892,6.33922284227008,7.59373092178868e-24,8.47775582343841e-23
"YDL125C",-0.511149066999524,8.24613633448985,9.94940808184908e-24,1.10867509642751e-22
"YJL130C",-0.389517048541997,9.00333709670939,1.05754095763744e-23,1.17621613653021e-22
